hit_id	worker_id	worktime_s	item_id	wav	transcription
3JYPJ2TAYI6BN2ETHANQOIYWMD0PFI	ab9b615fffd2424c8b3d8ae25a0d0d0d	15	shampoo_4_3	shampoo_4_3_8	a transparent green to liquid and tide and green and white label around
3JYPJ2TAYI6BN2ETHANQOIYWMD0PFI	a858a2df422646999e184eb954323b8d	67	shampoo_4_3	shampoo_4_3_20	in the measuring instrument
3HO4MYYR12MSWETEX3JG4I8I1VPU6G	735a06e3b95f4cc1ac4b7558d02cad48	48	potato_3_3	potato_3_3_12	it is a little bumpy and speckled purple potato
3HO4MYYR12MSWETEX3JG4I8I1VPU6G	4d66250b05e54a849a4c8688f7ee8a2a	45	potato_3_3	potato_3_3_17	it's like a sweet potato
3HO4MYYR12MSWETEX3JG4I8I1VPU6G	0272c3bf3fc149e5958c62f035dd1019	25	potato_3_3	potato_3_3_7	I see a small brown potato
3HO4MYYR12MSWETEX3JG4I8I1VPU6G	2f647ee5db504196adb5d1425a9f737b	15	potato_3_3	potato_3_3_10	purple sweet potato with some black rose in it
3HO4MYYR12MSWETEX3JG4I8I1VPU6G	4d2cf832cd9841dfb0d75e1656c5a5e5	9	potato_3_3	potato_3_3_13	this is a red potato covered in little black spots
3HO4MYYR12MSWETEX3JG4I8I1VPU6G	42af5c983765485087029aeef8805106	18	potato_3_3	potato_3_3_6	this is a potato
3HO4MYYR12MSWETEX3JG4I8I1VPU6G	3db737df635a497ca8e185db47cce07c	8	potato_3_3	potato_3_3_14	this is a small red potato
3HO4MYYR12MSWETEX3JG4I8I1VPU6G	46b2d49376db49eb94b1a648b7883eb0	16	potato_3_3	potato_3_3_9	there is a small red potato
3HO4MYYR12MSWETEX3JG4I8I1VPU6G	084269aa03a244dea97828c3f10ae128	12	potato_3_3	potato_3_3_18	the object is a potato
3HO4MYYR12MSWETEX3JG4I8I1VPU6G	f10deb915c9540d980eaec61a122e8a3	45	potato_3_3	potato_3_3_19	it just small red potato it says small potatoes with red skin
3HO4MYYR12MSWETEX3JG4I8I1VPU6G	1907cd61c34249b38e1038123cd3f9e1	28	potato_3_3	potato_3_3_15	a baby red potato it's lying on its side it has seven eyes visible
3HO4MYYR12MSWETEX3JG4I8I1VPU6G	3b5a076ab34244459c09f09af90ca94a	33	potato_3_3	potato_3_3_11	this is a red potato
37G6BXQPLQJ4H0FCMCI96536F87EQG	0c177f48f6254a3f9991a46313b36fbc	55	stapler_4_3	stapler_4_3_20	a stapler whose colors are gray and black
37G6BXQPLQJ4H0FCMCI96536F87EQG	2768be2830004ec5aca8f1b6e8c21616	36	stapler_4_3	stapler_4_3_18	Templar with black accent
37G6BXQPLQJ4H0FCMCI96536F87EQG	f337460b0db0474aa4981b3f41784297	13	stapler_4_3	stapler_4_3_17	red and black bird
37G6BXQPLQJ4H0FCMCI96536F87EQG	8a993f0aba354b27ae232ff04f8811be	12	stapler_4_3	stapler_4_3_10	this is a gray stapler with black accent
37G6BXQPLQJ4H0FCMCI96536F87EQG	2d2931c0c1204abab9f825af9070b251	11	stapler_4_3	stapler_4_3_8	black and gray office stapler
37G6BXQPLQJ4H0FCMCI96536F87EQG	5ec488987d7f473492c25d79af6f365d	1049	stapler_4_3	stapler_4_3_15	
37G6BXQPLQJ4H0FCMCI96536F87EQG	a51fc883f3924fe7a4649678033feca6	15	stapler_4_3	stapler_4_3_11	it's a stapler with a silver body and a black top up near where the teeth would be
37G6BXQPLQJ4H0FCMCI96536F87EQG	27f9c4ac0fe348dfbb60e9662e8cf352	1128	stapler_4_3	stapler_4_3_9	established
37G6BXQPLQJ4H0FCMCI96536F87EQG	2b9274075090401eba9e27031d9e1245	21	stapler_4_3	stapler_4_3_12	is the stapler that is Stone colored with a black area on the top
37G6BXQPLQJ4H0FCMCI96536F87EQG	34cc0bddce6b4e29b2bec58ca6bade15	64	stapler_4_3	stapler_4_3_13	that's just a player placed on the turntable
37G6BXQPLQJ4H0FCMCI96536F87EQG	234734070c11434e84d6eb358e1102af	89	stapler_4_3	stapler_4_3_14	stop there a metallic material in gray color with a cover in black color
37G6BXQPLQJ4H0FCMCI96536F87EQG	ee45eea3e9b14354a5d3d222542207d9	267	stapler_4_3	stapler_4_3_19	is an object that usually using off use it to hold papers
37G6BXQPLQJ4H0FCMCI96536F87EQG	73ba24efc5794b81ac081c2fb97e1e69	82	stapler_4_3	stapler_4_3_6	this is a stapler music for joining pieces of paper by telling them
3PUOXASB571W0WPM1XL05KEZTEC9ZV	98eea58319b744f3a789e9ae05994e3f	123	picture_frame_3_2	picture_frame_3_2_19	this is a small black picture frame possibly 3 by 5 or 5 + 7 + 10
3PUOXASB571W0WPM1XL05KEZTEC9ZV	cf6f6195349d4e6cb61e631894892622	237	picture_frame_3_2	picture_frame_3_2_16	a picture of family protective and decorated waiting for a picture social painting or photography is mixed display in the water and is used to display on the table
3PUOXASB571W0WPM1XL05KEZTEC9ZV	c5f006b2783d4d54a6680bc911a599bc	228	picture_frame_3_2	picture_frame_3_2_9	is a picture frame made of wood in dark brown color
3PUOXASB571W0WPM1XL05KEZTEC9ZV	c7aa9e2a8cfa4d58844c323d6a9bac62	85	picture_frame_3_2	picture_frame_3_2_20	defeat a black border picture frame
3PUOXASB571W0WPM1XL05KEZTEC9ZV	0d6eaa168415483194eb8c9090981aa6	20	picture_frame_3_2	picture_frame_3_2_8	it is a small black picture frame
3PUOXASB571W0WPM1XL05KEZTEC9ZV	f1e3ca41670e49e59e078b2f7da4d36b	50	picture_frame_3_2	picture_frame_3_2_11	America's rectangle in shape is used to hold and hang a picture
3PUOXASB571W0WPM1XL05KEZTEC9ZV	b3ca6414117b426c935f7e7de478d607	22	picture_frame_3_2	picture_frame_3_2_14	a black picture frame
3PUOXASB571W0WPM1XL05KEZTEC9ZV	3db737df635a497ca8e185db47cce07c	8	picture_frame_3_2	picture_frame_3_2_6	this is an empty picture frame
3PUOXASB571W0WPM1XL05KEZTEC9ZV	5ec488987d7f473492c25d79af6f365d	1733	picture_frame_3_2	picture_frame_3_2_10	a picture frame
3PUOXASB571W0WPM1XL05KEZTEC9ZV	3055bd8e3be647a9a7bee490085d2040	35	picture_frame_3_2	picture_frame_3_2_7	is photo prime using photo frame for cute mom also who sell memories
3PUOXASB571W0WPM1XL05KEZTEC9ZV	a142ef6ec6914104b640723527c5b566	24	picture_frame_3_2	picture_frame_3_2_17	a small black picture frame without a picture
3PUOXASB571W0WPM1XL05KEZTEC9ZV	11dfdccd56a64465a4f9fb86438dcebb	41	picture_frame_3_2	picture_frame_3_2_13	a black picture frame
3PUOXASB571W0WPM1XL05KEZTEC9ZV	ee45eea3e9b14354a5d3d222542207d9	115	picture_frame_3_2	picture_frame_3_2_15	it is has several formats can be made of wood or glass and is using it to replace photos
3J9L0X0VDFKS61KHQA1T6GKHCC89W5	e410957a70ea4366a813728d5ef9d5cb	70	syringe_4_2	syringe_4_2_19	a plastic pen used for writing
3J9L0X0VDFKS61KHQA1T6GKHCC89W5	dfa5ce9207614c439abaa7e7eed0fb2d	12	syringe_4_2	syringe_4_2_17	bam on the thumb table
3J9L0X0VDFKS61KHQA1T6GKHCC89W5	7bc7d9d88cf3475aa5a5b6abf4e0f4ee	56	syringe_4_2	syringe_4_2_13	it's look like a pen I'm not sure does look like a pen and a pad when you can alright whatever you want and you can write a story and you can take a notes with at 10 and do whatever you want and the signature dusttale whatever you would like to stay you can see when they started using this kind of pain
3J9L0X0VDFKS61KHQA1T6GKHCC89W5	534ccddfc9e84349bf2c781d105a0226	36	syringe_4_2	syringe_4_2_10	this object has a tube with a nozzle and piston used for sucking in and ejecting liquid in a thin stream
3J9L0X0VDFKS61KHQA1T6GKHCC89W5	9fc37565c86e4dca802644cfc85bc567	39	syringe_4_2	syringe_4_2_8	this is a ballpoint pen with no cap with a black tip and a clear white shaft
3J9L0X0VDFKS61KHQA1T6GKHCC89W5	137861cee6ce450185a02936239d7354	13	syringe_4_2	syringe_4_2_14	this is a clear syringe with a black tip
3J9L0X0VDFKS61KHQA1T6GKHCC89W5	6de18dff48934036b39ee5505b110ffe	23	syringe_4_2	syringe_4_2_6	this is a syringe
3J9L0X0VDFKS61KHQA1T6GKHCC89W5	b3ca6414117b426c935f7e7de478d607	32	syringe_4_2	syringe_4_2_9	ismile to Rindge
3J9L0X0VDFKS61KHQA1T6GKHCC89W5	2b9274075090401eba9e27031d9e1245	16	syringe_4_2	syringe_4_2_11	it is a whitish clear color pen with a black and
3J9L0X0VDFKS61KHQA1T6GKHCC89W5	a250dfd3414b4832893a5dd19598a54c	27	syringe_4_2	syringe_4_2_20	what AC could be a small syringe or a white pen
3J9L0X0VDFKS61KHQA1T6GKHCC89W5	29a0389c19584728876a41ac136549ac	137	syringe_4_2	syringe_4_2_12	it's at residential ballpoint pen in has black ink
3J9L0X0VDFKS61KHQA1T6GKHCC89W5	f1efcf0e7f2345a2baff62cf4f597297	851	syringe_4_2	syringe_4_2_7	is Sealand is a medical device used to inject fluid
3J9L0X0VDFKS61KHQA1T6GKHCC89W5	4fcd7f803f654608a41968c76c8b7da8	63	syringe_4_2	syringe_4_2_16	did he's a kind of thing
31D0ZWOD0AXD3UT1P9M8VGMXHPBA0J	816289a03fe044ae92fb4e02a8851206	32	hand_towel_1_2	hand_towel_1_2_19	one yellow folded up hand towel
31D0ZWOD0AXD3UT1P9M8VGMXHPBA0J	be8757166753492589af09779a725352	143	hand_towel_1_2	hand_towel_1_2_8	remind outside of the server and the can also be used to dry your face as well
31D0ZWOD0AXD3UT1P9M8VGMXHPBA0J	3a5eccdb855b4f54aeef38ad6ddb04c6	29	hand_towel_1_2	hand_towel_1_2_9	this is a two-way it's used for cleaning the face can also be used to what they were chili from the body
31D0ZWOD0AXD3UT1P9M8VGMXHPBA0J	44a07775987446199f4d53ff6f17a750	95	hand_towel_1_2	hand_towel_1_2_18	some sort of yellow piece of fabric used for cleaning or dry with objects surface
31D0ZWOD0AXD3UT1P9M8VGMXHPBA0J	e15a024306be4a9580554f50463872e0	29	hand_towel_1_2	hand_towel_1_2_11	this is a yellow hand towel because later yellow Square pattern on it
31D0ZWOD0AXD3UT1P9M8VGMXHPBA0J	c84639e82a334aaebb4131defa2378dd	323	hand_towel_1_2	hand_towel_1_2_7	handspring double are used for drying our hands
31D0ZWOD0AXD3UT1P9M8VGMXHPBA0J	9182ebf3e4f04616bb80ce469b982779	212	hand_towel_1_2	hand_towel_1_2_15	this is a napkin
31D0ZWOD0AXD3UT1P9M8VGMXHPBA0J	727d11cbc5184eed91994a866c8d13b4	41	hand_towel_1_2	hand_towel_1_2_16	there is a folded yellow rag that almost looks like I do
31D0ZWOD0AXD3UT1P9M8VGMXHPBA0J	2dbc0a61a00749759e69927ba5fe83a3	137	hand_towel_1_2	hand_towel_1_2_13	10/7 handles are used for drying out hands
31D0ZWOD0AXD3UT1P9M8VGMXHPBA0J	a142ef6ec6914104b640723527c5b566	17	hand_towel_1_2	hand_towel_1_2_6	a yellow hand towel or wash rag
31D0ZWOD0AXD3UT1P9M8VGMXHPBA0J	ce2348152f5441a18d93050650368a74	105	hand_towel_1_2	hand_towel_1_2_12	there is a yellow hand towel and is folded on the turntable
31D0ZWOD0AXD3UT1P9M8VGMXHPBA0J	4fcd7f803f654608a41968c76c8b7da8	108	hand_towel_1_2	hand_towel_1_2_14	that is yellow with white strips or stripes
31D0ZWOD0AXD3UT1P9M8VGMXHPBA0J	1d952a4522784c959468e768e6827af8	65	hand_towel_1_2	hand_towel_1_2_10	yeah I'm SS a small table which is used to wipe our hands
3OB6JN3A9QN25PMPGPVSO3IKKW0RMJ	97a088ba14ed40859c3e164aecccb6f7	114	shampoo_3_4	shampoo_3_4_7	a tall dark blue bottle with a dark blue top that has a flip cap to dispense the liquid soap shampoo or conditioner inside he has riding along the back to tell the ingredients of the product
3OB6JN3A9QN25PMPGPVSO3IKKW0RMJ	0c177f48f6254a3f9991a46313b36fbc	304	shampoo_3_4	shampoo_3_4_10	a blue bottle containing a liquid that is either a shampoo or a shower gel
3OB6JN3A9QN25PMPGPVSO3IKKW0RMJ	4f21a40d2fe349d39b39e00b40b3fab7	45	shampoo_3_4	shampoo_3_4_15	he's a body lotion and the brand name is Nivea the color of the bottle is dark blue
3OB6JN3A9QN25PMPGPVSO3IKKW0RMJ	8d077fcdf91b4450a6755561c084d5f2	314	shampoo_3_4	shampoo_3_4_11	it is a blue bottle of shower gel or shampoo
3OB6JN3A9QN25PMPGPVSO3IKKW0RMJ	23f14fbabde7491c8025b561e46f544a	146	shampoo_3_4	shampoo_3_4_14	there is a blue shampoo bottle on top of the turntable it stands about 8 inches tall and 3 in wide with a flat top
3OB6JN3A9QN25PMPGPVSO3IKKW0RMJ	c4b20d9f65f14e6da711c59c155478d4	35	shampoo_3_4	shampoo_3_4_12	this is a blue bottle of shampoo
3OB6JN3A9QN25PMPGPVSO3IKKW0RMJ	5111dc6dce7a4252ab51115d2cbc42be	23	shampoo_3_4	shampoo_3_4_9	this is a blue plastic shampoo or conditioner bottle
3OB6JN3A9QN25PMPGPVSO3IKKW0RMJ	6de18dff48934036b39ee5505b110ffe	24	shampoo_3_4	shampoo_3_4_16	this is a blue colored shampoo bottle
3OB6JN3A9QN25PMPGPVSO3IKKW0RMJ	2d2931c0c1204abab9f825af9070b251	17	shampoo_3_4	shampoo_3_4_6	blue plastic bottle of shampoo
3OB6JN3A9QN25PMPGPVSO3IKKW0RMJ	20c94fa727d54a289c854474ca56cf08	27	shampoo_3_4	shampoo_3_4_17	body wash
3OB6JN3A9QN25PMPGPVSO3IKKW0RMJ	d5408705ffe44d2ca942554c2c8e5562	14	shampoo_3_4	shampoo_3_4_19	there's a large bottle of some kind of soap it is blue it has text on the back
3OB6JN3A9QN25PMPGPVSO3IKKW0RMJ	31620e4203e44d9d9e7f326cf069a6af	105	shampoo_3_4	shampoo_3_4_8	shampoo bowl with blue and gray color
3OB6JN3A9QN25PMPGPVSO3IKKW0RMJ	14428b1dbb1143908b24474b282016f5	37	shampoo_3_4	shampoo_3_4_20	there is a tall bottle of what looks like shampoo the bottle is blue
3LCXHSGDLT4GUGUPEG7E15I7XWSES5	8a993f0aba354b27ae232ff04f8811be	12	notebook_2_4	notebook_2_4_11	this is a black notebook
3LCXHSGDLT4GUGUPEG7E15I7XWSES5	c84639e82a334aaebb4131defa2378dd	725	notebook_2_4	notebook_2_4_15	notebook a small book with blank or old Pages for writing notes in
3LCXHSGDLT4GUGUPEG7E15I7XWSES5	83e84b6b3921419aa1be8745f1531b47	51	notebook_2_4	notebook_2_4_19	it's a small black Journal
3LCXHSGDLT4GUGUPEG7E15I7XWSES5	5ce9f5ab5e9a4f50a3a76ff926f8b6a8	24	notebook_2_4	notebook_2_4_7	this is a book you can use a book to learn new information you can also use a book for entertainment in to read
3LCXHSGDLT4GUGUPEG7E15I7XWSES5	76083cf3d870468f8c0341e590505431	85	notebook_2_4	notebook_2_4_20	Daddy Daddy on the turntable
3LCXHSGDLT4GUGUPEG7E15I7XWSES5	41f8b4c39dff46c1b727282063cf62b3	286	notebook_2_4	notebook_2_4_6	the object is a black and white laptop
3LCXHSGDLT4GUGUPEG7E15I7XWSES5	07bcc42fda3b436b85e6789dc6661579	409	notebook_2_4	notebook_2_4_16	the book is a medium for recording information the form of writing or Amos Lee composed of
3LCXHSGDLT4GUGUPEG7E15I7XWSES5	3055bd8e3be647a9a7bee490085d2040	68	notebook_2_4	notebook_2_4_8	you say you are not to be used it to know something Reya Sunshine to not
3LCXHSGDLT4GUGUPEG7E15I7XWSES5	34cc0bddce6b4e29b2bec58ca6bade15	79	notebook_2_4	notebook_2_4_14	that's a pocketbook placed on the turntable
3LCXHSGDLT4GUGUPEG7E15I7XWSES5	a7963e6862c64936bc234de8ddf37855	13	notebook_2_4	notebook_2_4_13	this is a black book smaller in size
3LCXHSGDLT4GUGUPEG7E15I7XWSES5	856baa6f85bf46a683bbdb78c415f1f1	14	notebook_2_4	notebook_2_4_12	a black notebook with a black rubber band wrapped around
3LCXHSGDLT4GUGUPEG7E15I7XWSES5	c95d2123fd77454bb0f34991f2e18b02	57	notebook_2_4	notebook_2_4_18	the item is a notebook with a black cover in the black placement maca dysentery has white pages which aligned
3LCXHSGDLT4GUGUPEG7E15I7XWSES5	e17991816ba449de97303a0f5101fdfc	48	notebook_2_4	notebook_2_4_17	it is a book likely a type of Journal it has a black cover with no writing on it and an elastic band to keep it closed
391JB9X4ZY6GIL9UQ5MVNRW6P46MKL	ac4822bb7cd2470f9cde186805fd6baa	446	scissors_1_4	scissors_1_4_20	this is the sun sister used to for many purposes during a surgical procedure in comes in many different shapes and degree of sharpness the substance is used to cut paper and other materials
391JB9X4ZY6GIL9UQ5MVNRW6P46MKL	cbc03c4b97cf40f989574369f27b5ba6	128	scissors_1_4	scissors_1_4_15	which is black and color can be used for art works
391JB9X4ZY6GIL9UQ5MVNRW6P46MKL	0272c3bf3fc149e5958c62f035dd1019	43	scissors_1_4	scissors_1_4_14	I see a pair of black handled scissors
391JB9X4ZY6GIL9UQ5MVNRW6P46MKL	461d70b2f7c64d688b3d3e7ee359bd6a	29	scissors_1_4	scissors_1_4_10	a pair of scissors with black handles
391JB9X4ZY6GIL9UQ5MVNRW6P46MKL	3db737df635a497ca8e185db47cce07c	10	scissors_1_4	scissors_1_4_12	this is a pair of sewing shears scissors
391JB9X4ZY6GIL9UQ5MVNRW6P46MKL	963bf8bded1f4de38683c8c156749dd6	81	scissors_1_4	scissors_1_4_6	it is a pair of big black scissors
391JB9X4ZY6GIL9UQ5MVNRW6P46MKL	17077d19f92a46589700ca10d7f3d43a	15	scissors_1_4	scissors_1_4_11	so no black scissors with a red screw in the middle
391JB9X4ZY6GIL9UQ5MVNRW6P46MKL	ec2001a314fc4c08a11f177aaa1e334c	55	scissors_1_4	scissors_1_4_7	a medium Black Caesar
391JB9X4ZY6GIL9UQ5MVNRW6P46MKL	a04fd3c6e6ca4d508fa4accb3f9d4d34	27	scissors_1_4	scissors_1_4_13	this is a completely black with a little bit of Fred object it is a pair of scissors that appear to be safe
391JB9X4ZY6GIL9UQ5MVNRW6P46MKL	856baa6f85bf46a683bbdb78c415f1f1	87	scissors_1_4	scissors_1_4_19	a black pair of scissors with a red screw covering
391JB9X4ZY6GIL9UQ5MVNRW6P46MKL	1fa00f010a9c4a53a7b6b8b6940f7696	23	scissors_1_4	scissors_1_4_18	another pair of black scissors with black handle and a black plastic piece that runs down the entire length of the citizenship for the very tip of nose metallic with a pink. And the blades are metal
391JB9X4ZY6GIL9UQ5MVNRW6P46MKL	b0646ae36bf34d4081994d4bfee1d21c	618	scissors_1_4	scissors_1_4_8	busiest hair cutting instrument which can be called a Caesar it is used has a multifunctional Caesar in the kitchen
391JB9X4ZY6GIL9UQ5MVNRW6P46MKL	1907cd61c34249b38e1038123cd3f9e1	24	scissors_1_4	scissors_1_4_16	a pair of kitchen scissors are lying unopened the scissors have a black handle red button and silver cutting face
3TTPFEFXCTINRSNUX4CHL3JS7NNH62	dfa5ce9207614c439abaa7e7eed0fb2d	31	pliers_5_1	pliers_5_1_9	flyers on the time table
3TTPFEFXCTINRSNUX4CHL3JS7NNH62	3a5eccdb855b4f54aeef38ad6ddb04c6	29	pliers_5_1	pliers_5_1_10	the AC supplier it's used for other than creep of an update it's also used for cutting metallic objects
3TTPFEFXCTINRSNUX4CHL3JS7NNH62	c34bae97c7874fba87dd21e7195d97ff	21	pliers_5_1	pliers_5_1_19	Liars with black people
3TTPFEFXCTINRSNUX4CHL3JS7NNH62	cd3ec1c6832043a39c5b74012419b67c	28	pliers_5_1	pliers_5_1_20	it is a black pair of quas
3TTPFEFXCTINRSNUX4CHL3JS7NNH62	3055bd8e3be647a9a7bee490085d2040	78	pliers_5_1	pliers_5_1_14	Miss A
3TTPFEFXCTINRSNUX4CHL3JS7NNH62	a7963e6862c64936bc234de8ddf37855	14	pliers_5_1	pliers_5_1_8	this item is a tool the tool is a wrench
3TTPFEFXCTINRSNUX4CHL3JS7NNH62	0fff49fe0bd543f8a6c483dee43ca963	33	pliers_5_1	pliers_5_1_17	the object is made of metal with plastic handles on one end the object is actually two pieces of metal connected at the top 1/3 with a bolt
3TTPFEFXCTINRSNUX4CHL3JS7NNH62	b0646ae36bf34d4081994d4bfee1d21c	69	pliers_5_1	pliers_5_1_12	the object Here is known as pliers Pliers are useful in cutting wires and metal utensils
3TTPFEFXCTINRSNUX4CHL3JS7NNH62	dd539e18123d438b9dd9bd76d54c5b76	9	pliers_5_1	pliers_5_1_18	it is a rash with a black handle
3TTPFEFXCTINRSNUX4CHL3JS7NNH62	d1db186ceccc479e8f03842b2f775861	92	pliers_5_1	pliers_5_1_13	suppliers in sandals are black
3TTPFEFXCTINRSNUX4CHL3JS7NNH62	2eda18b871a24f5592b06d32dc30018e	18	pliers_5_1	pliers_5_1_16	the object is a pair of pliers the players are made out of metal and have black rubber grips
3TTPFEFXCTINRSNUX4CHL3JS7NNH62	33d8a272b3824891979762a8588add50	60	pliers_5_1	pliers_5_1_6	pliers just one with a black rubber grip
3TTPFEFXCTINRSNUX4CHL3JS7NNH62	1d952a4522784c959468e768e6827af8	137	pliers_5_1	pliers_5_1_7	used to hold objects for me
3EKTG13IZU1R2RRCB5YW2R9LE4BMLO	43af1b7c5ebe4145b33b05b1385db3c3	15	apple_2_1	apple_2_1_18	green apple with a stem and a white sticker on it
3EKTG13IZU1R2RRCB5YW2R9LE4BMLO	c34bae97c7874fba87dd21e7195d97ff	16	apple_2_1	apple_2_1_5	big big Wing Airport
3EKTG13IZU1R2RRCB5YW2R9LE4BMLO	4d2cf832cd9841dfb0d75e1656c5a5e5	10	apple_2_1	apple_2_1_6	this is a green apple with a supermarket stickers still on
3EKTG13IZU1R2RRCB5YW2R9LE4BMLO	42af5c983765485087029aeef8805106	16	apple_2_1	apple_2_1_15	this is an apple
3EKTG13IZU1R2RRCB5YW2R9LE4BMLO	5ce9f5ab5e9a4f50a3a76ff926f8b6a8	112	apple_2_1	apple_2_1_9	this is a Apple a apple is a fruit that can be eaten from a tree
3EKTG13IZU1R2RRCB5YW2R9LE4BMLO	1409d5d39b4441c8a83a8842a463283f	85	apple_2_1	apple_2_1_7	a green apple with a sticker on it
3EKTG13IZU1R2RRCB5YW2R9LE4BMLO	2dbc0a61a00749759e69927ba5fe83a3	2063	apple_2_1	apple_2_1_20	and after if an edible fruit review to buy an apple tree
3EKTG13IZU1R2RRCB5YW2R9LE4BMLO	1fa00f010a9c4a53a7b6b8b6940f7696	14	apple_2_1	apple_2_1_14	green small Granny Smith apple with a white label and brown stem
3EKTG13IZU1R2RRCB5YW2R9LE4BMLO	d1db186ceccc479e8f03842b2f775861	31	apple_2_1	apple_2_1_16	it's around green apple
3EKTG13IZU1R2RRCB5YW2R9LE4BMLO	fc03818f8253445b9cae97c55168e9a0	127	apple_2_1	apple_2_1_17	these objections is green apple and has a speaker
3EKTG13IZU1R2RRCB5YW2R9LE4BMLO	efea492aeafd4152b0c2f3161a36ba90	27	apple_2_1	apple_2_1_10	this item is an Apple the Apple is green
3EKTG13IZU1R2RRCB5YW2R9LE4BMLO	14428b1dbb1143908b24474b282016f5	21	apple_2_1	apple_2_1_11	there is a green apple the apple has a sticker on it
3H781YYV6TGH9G743GC4BAETZF6ETU	5f3020203c8e4040bf0fbd739ec939bb	13	spoon_5_2	spoon_5_2_16	this is a white plastic spoon
3H781YYV6TGH9G743GC4BAETZF6ETU	dfa5ce9207614c439abaa7e7eed0fb2d	21	spoon_5_2	spoon_5_2_14	spoon on the turntable
3H781YYV6TGH9G743GC4BAETZF6ETU	2a81ca6daae3476598506d7800b1f586	26	spoon_5_2	spoon_5_2_7	plastic spoons are great for different types of meals when you don't want to wash them specifically cereal and ice cream
3H781YYV6TGH9G743GC4BAETZF6ETU	c5f006b2783d4d54a6680bc911a599bc	40	spoon_5_2	spoon_5_2_20	Allied Plastics
3H781YYV6TGH9G743GC4BAETZF6ETU	c701249350b44dc7b51b965954d04c46	83	spoon_5_2	spoon_5_2_11	the plastic spoon is white
3H781YYV6TGH9G743GC4BAETZF6ETU	6eb8ca90115746e9a3d5991057917176	38	spoon_5_2	spoon_5_2_17	the object on the turntable is a white plastic spoon
3H781YYV6TGH9G743GC4BAETZF6ETU	3d5ecc7659474f39a4549bdf4a9e4484	58	spoon_5_2	spoon_5_2_13	it's a white to plastic spoon
3H781YYV6TGH9G743GC4BAETZF6ETU	a04fd3c6e6ca4d508fa4accb3f9d4d34	20	spoon_5_2	spoon_5_2_12	this is a small plastic eating utensil you may eat cereal with this or soup
